strategy,n,hit,roi,p,roi_early,roi_late,bh_threshold,survives_fdr
lean | wk14+ | ATS home | edge>=0pt,375,0.5253333333333333,0.002909090909090959,0.9529725208615282,-0.06127574083375182,0.06279287722586697,0.04807590933052188,False
linear_qb | all games | OU any | edge>=3.0pt,1186,0.5252951096121417,0.002836118350452288,0.9184483826648612,0.009247199791612445,-0.0063338301043218605,0.046784396415392726,False
ensemble | line 3-7 | ATS away | edge>=0pt,436,0.5252293577981652,0.002710592160133485,0.9527391890202641,0.07386363636363642,-0.08441558441558437,0.048049551924090675,False
ensemble | total>=48 | ATS away | edge>=0pt,337,0.5252225519287834,0.002697599136768316,0.9586642931794895,0.03901850362027357,-0.0712530712530712,0.04836584080126516,False
linear_qb | total>=48 | ATS away | edge>=0pt,377,0.5251989389920424,0.0026525198938992514,0.9570019962727968,0.041322314049586806,-0.08769106999195489,0.04820769636267791,False
lean_qb | line<=3 | ML dogs | edge>=0.00,284,0.4471830985915493,0.0026316022732610724,0.9684653193238442,0.11069951612673984,-0.1009645358345565,0.048655772272008437,False
linear | all games | ATS away | edge>=3pt,520,0.525,0.002272727272727329,0.956709267357555,0.020170454545454596,-0.026363636363636322,0.0481549815498155,False
lean_qb | total<=44 | ATS any | edge>=3pt,360,0.525,0.0022727272727273177,0.9639976341250507,0.03134796238244519,-0.02492668621700875,0.048550342646283606,False
lean_qb | total>=48 | OU over | edge>=0.0pt,120,0.525,0.002272727272727315,0.9792963905707912,0.03134796238244519,-0.07438016528925616,0.04897206114918293,False
neural_qbfeat | total<=44 | ML favs | edge>=0.10,250,0.708,0.0022380475586217656,0.9576102184664905,0.019972537329919122,-0.013362969758985689,0.04823405376910912,False
neural_qbfeat | line 3-7 | ATS dogs | edge>=1pt,562,0.5249110320284698,0.002102879327078656,0.9583526383557078,-0.024376254660166286,0.03636363636363641,0.04831312598840274,False
linear_qb | line<=3 | ML any | edge>=0.05,686,0.5262390670553936,0.001982984605354005,0.9577628746577839,0.059380354513621454,-0.058507656735095545,0.04826041117554033,False
lean | wk1-6 | ATS away | edge>=3pt,141,0.524822695035461,0.0019342359767892106,0.980882317231886,0.04607721046077215,-0.04545454545454543,0.048998418555614126,False
linear_qb | wk1-6 | ATS any | edge>=1pt,686,0.5247813411078717,0.0018552875695733236,0.9593942508748735,0.033678756476683974,-0.039090909090909044,0.048392198207696364,False
elo | total>=48 | OU under | edge>=1.5pt,688,0.5247093023255814,0.0017177589852008957,0.96234736885242,-0.001971997633602799,0.009211053263916727,0.04847127042698998,False
elo | total>=48 | OU any | edge>=1.5pt,688,0.5247093023255814,0.0017177589852008957,0.96234736885242,-0.001971997633602799,0.009211053263916727,0.04844491302055878,False
linear_qb | all games | OU over | edge>=3.0pt,648,0.5246913580246914,0.001683501683501726,0.9641882706813465,-0.025859770727805872,0.032277169084986713,0.04857670005271481,False
linear | line 3-7 | OU over | edge>=3.0pt,225,0.5244444444444445,0.0012121212121212544,0.9848357089035481,0.008869179600886961,-0.008021390374331508,0.049209277807063787,False
elo | wk1-6 | ML any | edge>=0.10,267,0.5767790262172284,0.0011605336786282823,0.9843976824921843,0.09991472578866807,-0.10136290240507716,0.049156562994201375,False
lean_qb | wk14+ | OU under | edge>=0.0pt,288,0.5243055555555556,0.0009469696969697486,0.9865867091032288,0.07095343680709539,-0.09164222873900288,0.049235635213495,False
ensemble | wk1-6 | ATS any | edge>=1pt,618,0.5242718446601942,0.0008826125330980123,0.9816619089256969,0.05609284332688593,-0.06196917269581626,0.049051133368476545,False
lean_qb | line<=3 | ML any | edge>=0.05,544,0.5275735294117647,0.0008111387376217076,0.9845547595007833,0.045456309127248455,-0.0422222926487694,0.04918292040063258,False
lean | wk1-6 | OU under | edge>=1.5pt,248,0.5241935483870968,0.0007331378299120873,0.9903675585650892,-0.10987172336865582,0.21283422459893056,0.04936742224565103,False
linear_qb | line<=3 | ML any | edge>=0.00,933,0.5466237942122186,0.000688169023305481,0.9821389262728164,0.022565277053353847,-0.020955707577851115,0.04907749077490775,False
neural_qbfeat | line<=3 | ATS dogs | edge>=0pt,559,0.5241502683363148,0.0006505122784192991,0.9871468428467586,0.06373700100637375,-0.05871212121212117,0.04928835002635741,False
linear | line>7 | OU over | edge>=0.0pt,332,0.5240963855421686,0.000547645125958432,0.9916684530337279,-0.050787201625190403,0.060606060606060656,0.04942013705851345,False
linear | line 3-7 | OU under | edge>=1.5pt,353,0.5240793201133145,0.0005150656708730861,0.9919189892398347,0.03145196036191302,-0.045454545454545386,0.04944649446494465,False
neural_qbfeat | line<=3 | ATS home | edge>=3pt,187,0.5240641711229946,0.00048614487117165146,0.9944590790747483,0.03960396039603964,-0.045454545454545414,0.04957828149710069,False
linear_qb | line 3-7 | OU over | edge>=3.0pt,229,0.5240174672489083,0.0003969829297340676,0.9949892210289955,-0.029545454545454482,0.03336113427856551,0.049604638903531895,False
linear_qb | line 3-7 | ATS away | edge>=0pt,481,0.5239085239085239,0.00018900018900023315,0.9965366545603077,0.016798418972332054,-0.022172949002217255,0.04978914074855034,False
elo | total<=44 | ATS home | edge>=0pt,523,0.5239005736137667,0.00017382235355471113,0.996678212780767,-0.001521491061239973,0.001600512163892488,0.049815498154981555,False
lean | total>=48 | OU under | edge>=3.0pt,273,0.5238095238095238,4.229421046191072e-17,0.9999999999999994,0.010695187165775439,-0.03162055335968375,0.049920927780706385,False
linear | line>7 | OU over | edge>=3.0pt,147,0.5238095238095238,4.229421046191072e-17,0.9999999999999996,-0.0454545454545454,0.05427408412483044,0.04994728518713759,False
linear | line 3-7 | ATS away | edge>=3pt,189,0.5238095238095238,4.229421046191072e-17,0.9999999999999996,0.024390243902439067,-0.045454545454545414,0.0499736425935688,False
lean_qb | total>=48 | ATS away | edge>=3pt,84,0.5238095238095238,4.229421046191072e-17,0.9999999999999997,0.09595959595959601,-0.1727272727272727,0.05,False
linear | all games | ATS away | edge>=1pt,966,0.5238095238095238,3.953589238830785e-17,0.999999999999999,0.01727757145163899,-0.02413715316941119,0.04989457037427517,False
linear_qb | total>=48 | OU any | edge>=0.0pt,695,0.5237410071942447,-0.00013080444735117275,0.9971174395714076,0.05878917656219588,-0.12081339712918657,0.04986821296784397,False
lean | all games | ATS dogs | edge>=3pt,611,0.5237315875613748,-0.00014878738282989373,0.9969261325634964,0.016310160427807533,-0.02079838980207979,0.04984185556141276,False
linear_qb | line 3-7 | OU any | edge>=3.0pt,464,0.5237068965517241,-0.00019592476489023984,0.9964740506417273,0.012293756065998102,-0.01937406855439639,0.04976278334211914,False
ensemble | line<=3 | OU under | edge>=0.0pt,422,0.523696682464455,-0.0002154243860404638,0.9963033511734822,-0.04168163851958315,0.06186121570736959,0.04973642593568793,False
linear | line 3-7 | ATS away | edge>=1pt,380,0.5236842105263158,-0.0002392344497607069,0.9961051894214885,0.013157894736842151,-0.020334928229665025,0.049710068529256725,False
linear | wk14+ | OU over | edge>=0.0pt,380,0.5236842105263158,-0.0002392344497607256,0.9961051894214882,0.0036363636363636685,-0.0035476718403547164,0.04968371112282552,False
ensemble | all games | ATS away | edge>=3pt,359,0.5236768802228412,-0.0002532286654848906,0.9959933612267252,0.03218790778599396,-0.0454545454545454,0.04965735371639431,False
elo | wk7-13 | ML any | edge>=0.05,549,0.6593806921675774,-0.0002937937682214318,0.9930390754534131,-0.0030231459557954242,0.003272712661759685,0.04952556668423827,False
lean_qb | line>7 | ATS home | edge>=0pt,254,0.5236220472440944,-0.0003579098067286516,0.9952408347205176,-0.05928853754940708,0.0697492163009405,0.0496309963099631,False
linear_qb | wk7-13 | ATS away | edge>=0pt,424,0.5235849056603774,-0.00042881646655227126,0.9926242550309817,0.05381818181818187,-0.0783699059561128,0.04947285187137586,False
ensemble | total>=48 | OU any | edge>=1.5pt,594,0.5235690235690236,-0.0004591368227731486,0.9906480345353816,0.006784260515603842,-0.015624999999999964,0.04939377965208224,False
neural_qbfeat | wk1-6 | ATS any | edge>=0pt,850,0.5235294117647059,-0.0005347593582887289,0.9869656354660208,0.01511836085140247,-0.018736988202637014,0.0492619926199262,False
linear_qb | total>=48 | OU over | edge>=1.5pt,149,0.5234899328859061,-0.0006101281269066081,0.9937993512160416,0.07692307692307698,-0.28409090909090906,0.04955192409066948,False
ensemble | total>=48 | ML favs | edge>=0.05,280,0.7035714285714286,-0.000639362757940633,0.9872231976511839,-0.013589924889644155,0.030631506779587387,0.04931470743278862,False
vegas | wk7-13 | OU any | edge>=0.0pt,896,0.5234375,-0.0007102272727272334,0.9822265117087273,0.02382697947214081,-0.031136363636363597,0.04913020558777017,False
vegas | wk7-13 | OU under | edge>=0.0pt,896,0.5234375,-0.0007102272727272334,0.9822265117087273,0.02382697947214081,-0.031136363636363597,0.049103848181338956,False
linear_qb | line 3-7 | OU under | edge>=3.0pt,235,0.5234042553191489,-0.0007736943907156288,0.9901071383348536,0.04347826086956527,-0.09705159705159701,0.04934106483921982,False
elo | line 3-7 | ATS away | edge>=3pt,107,0.5233644859813084,-0.0008496176720475363,0.9926976241118293,0.08620689655172417,-0.10389610389610386,0.04949920927780707,False
lean | wk7-13 | ML any | edge>=0.05,494,0.6497975708502024,-0.0010195583460444056,0.9774556730901561,0.028212554884068437,-0.03683548086221869,0.04891934633632051,False
neural_qbfeat | wk1-6 | ML any | edge>=0.00,858,0.6293706293706294,-0.0010760933414329188,0.9700809272883899,0.02641633764792846,-0.032407866314346015,0.04878755930416447,False
neural_qbfeat | total>=48 | ATS any | edge>=3pt,260,0.5230769230769231,-0.0013986013986013563,0.9811855877980946,0.009519276534983384,-0.03162055335968375,0.04902477596204534,False
lean_qb | line>7 | OU over | edge>=0.0pt,390,0.5230769230769231,-0.0013986013986013563,0.9769359577985601,-0.07196969696969695,0.08620689655172421,0.0488929889298893,False
ensemble | total>=48 | OU under | edge>=1.5pt,585,0.5230769230769231,-0.0013986013986013563,0.971736243638907,0.00784494693124139,-0.02046644455021413,0.04881391671059568,False
lean | all games | ATS home | edge>=3pt,390,0.5230769230769231,-0.0013986013986013587,0.9769359577985601,-0.022172949002217255,0.021621621621621664,0.0488666315234581,False
ensemble | wk1-6 | ML any | edge>=0.05,500,0.618,-0.0017571715181816075,0.9636932185463984,0.09953619978992742,-0.12456417921031375,0.0485239852398524,False
linear | wk7-13 | ML favs | edge>=0.00,754,0.713527851458886,-0.0018171803052953967,0.9392067114179138,-0.03047494659332438,0.03326533594701147,0.04765419082762257,False
lean_qb | line>7 | ATS any | edge>=3pt,197,0.5228426395939086,-0.0018458698661743924,0.978406706942394,-0.013636363636363603,0.016528925619834753,0.048945703742751714,False
lean | all games | ATS any | edge>=3pt,746,0.5227882037533512,-0.0019497928345112957,0.9555071599776419,0.0239234449760766,-0.031700288184438,0.04812862414338429,False
neural_qbfeat | line<=3 | OU under | edge>=1.5pt,310,0.5225806451612903,-0.0023460410557184356,0.9655321291693447,-0.011536686663590175,0.013676588897827895,0.048603057459146025,False
lean | all games | ATS away | edge>=3pt,356,0.5224719101123596,-0.00255362614913171,0.9597872837143574,0.07263355201499534,-0.09259259259259255,0.04841855561412757,False
lean_qb | line 3-7 | OU under | edge>=1.5pt,268,0.5223880597014925,-0.0027137042062414644,0.9629461222067384,0.04132231404958684,-0.07325684024713146,0.048497627833421195,False
linear_qb | wk1-6 | OU any | edge>=1.5pt,626,0.5223642172523961,-0.0027592216090618267,0.9423562857259871,0.010366826156299875,-0.018565941101152325,0.04770690564048498,False
linear | total<=44 | ATS home | edge>=0pt,559,0.5223613595706619,-0.0027646771832817952,0.9454235654979756,0.026136363636363676,-0.024508406953547977,0.04786505007907222,False
ensemble | line>7 | ATS dogs | edge>=0pt,492,0.5223577235772358,-0.002771618625277118,0.9486748305384765,-0.03289473684210522,0.04593810444874281,0.047944122298365845,False
neural_qbfeat | total>=48 | OU any | edge>=0.0pt,695,0.5223021582733813,-0.002877697841726573,0.9366587753056412,0.0056453182791513,-0.020334928229665036,0.04757511860832894,False
linear | wk1-6 | OU under | edge>=3.0pt,157,0.5222929936305732,-0.0028951939779964836,0.9697994542163431,-0.025568181818181778,0.03278688524590168,0.04876120189773327,False
linear | line<=3 | ATS any | edge>=0pt,898,0.522271714922049,-0.002935816966997333,0.9265548453256994,0.058716339339947396,-0.06458797327394206,0.04712704269899842,False
lean_qb | total<=44 | ATS dogs | edge>=0pt,674,0.5222551928783383,-0.002967359050445059,0.9356841223069216,-0.0056818181818181395,-0.0002689618074232983,0.047548761201897737,False
ensemble | all games | OU under | edge>=0.0pt,1124,0.5222419928825622,-0.002992559042381054,0.9162646447776952,0.021078494762705336,-0.04318721658389113,0.04657353716394307,False
elo | line>7 | ML any | edge>=0.05,354,0.8248587570621468,-0.003020276824250861,0.9135955206285631,0.024526644532221687,-0.043666433511073986,0.04641539272535583,False
lean_qb | line<=3 | OU under | edge>=1.5pt,270,0.5222222222222223,-0.0030303030303029848,0.9584726637953492,-0.06392961876832841,0.07905138339920954,0.04833948339483395,False
linear_qb | wk7-13 | ATS any | edge>=0pt,879,0.5221843003412969,-0.0031026993484330875,0.923217630479022,0.031302717900656106,-0.045454545454545414,0.046942540853979975,False
linear | all games | ATS dogs | edge>=1pt,1174,0.5221465076660988,-0.0031748490010840473,0.9092371099205946,0.01069518716577545,-0.021170610211706048,0.04636267791249341,False
neural_qbfeat | wk14+ | OU under | edge>=3.0pt,136,0.5220588235294118,-0.0033422459893047707,0.9675774884308455,0.03134796238244519,-0.0649350649350649,0.04862941486557723,False
neural_qbfeat | line>7 | ATS any | edge>=0pt,590,0.5220338983050847,-0.003389830508474536,0.9312808953536873,-0.03177910914300595,0.0377216144851,0.04736425935687929,False
neural_qbfeat | wk7-13 | ATS dogs | edge>=1pt,523,0.5219885277246654,-0.0034764470710932954,0.9336526124927873,0.015202189115232656,-0.028409090909090853,0.04746968898260412,False
lean | line>7 | OU over | edge>=0.0pt,387,0.5219638242894057,-0.0035236081747709188,0.942166357559579,-0.08578745198463504,0.09717868338558,0.04768054823405377,False
linear | line>7 | OU any | edge>=3.0pt,251,0.5219123505976095,-0.003621876131836249,0.9521625300640955,0.009970674486803562,-0.025568181818181778,0.04802319451765946,False
linear | wk1-6 | ML any | edge>=0.05,597,0.5996649916247906,-0.003622083983761422,0.9209941268409063,0.02933473263894894,-0.04692580815081105,0.04691618344754876,False
neural_qbfeat | line>7 | OU any | edge>=0.0pt,594,0.5218855218855218,-0.003673094582185446,0.9253037556328783,0.014204545454545496,-0.029676934635612287,0.04699525566684239,False
lean | wk7-13 | ML any | edge>=0.00,904,0.6714601769911505,-0.0036822339512170483,0.8822591007176639,-0.0018618634519683966,-0.00593516773741587,0.044965735371639434,False
linear_qb | total<=44 | ML any | edge>=0.00,1073,0.6514445479962722,-0.0037219862425761662,0.8789529005436408,0.022746397637881097,-0.02580159535994907,0.044754876120189774,False
linear | line<=3 | OU under | edge>=0.0pt,435,0.5218390804597701,-0.0037617554858933727,0.934543367574028,-0.033572236891738924,0.03327085285848176,0.04752240379546653,False
elo | total>=48 | ATS away | edge>=3pt,69,0.5217391304347826,-0.003952569169960432,0.9728352410976463,0.06909090909090913,,0.048840274117026884,False
ensemble | wk7-13 | ML any | edge>=0.00,904,0.6714601769911505,-0.003963412400416717,0.8735471566118227,-0.02191266172065066,0.018251005075120348,0.044464944649446496,False
lean | all games | OU under | edge>=0.0pt,1060,0.5216981132075472,-0.004030874785591719,0.8906223705071571,-0.002759221609061821,-0.005865102639296146,0.04544016868740117,False
elo | line>7 | ML favs | edge>=0.05,343,0.8425655976676385,-0.004148597907639496,0.8606232735605268,0.018090091152249528,-0.03718433165602534,0.043911439114391146,False
ensemble | total<=44 | ATS any | edge>=1pt,788,0.5215736040609137,-0.004268574065528336,0.900106139296302,-0.02535885167464111,0.015374331550802185,0.04588824459673169,False
linear | line 3-7 | OU under | edge>=0.0pt,510,0.5215686274509804,-0.004278074866310106,0.9194251513706454,0.05467260012714564,-0.07954545454545449,0.04681075382182393,False
